"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"16/11/2021 00:00:00 - 16/11/2021 01:00:00","BZN|PL","Without Sequence","111.46","",""
"16/11/2021 01:00:00 - 16/11/2021 02:00:00","BZN|PL","Without Sequence","117.51","",""
"16/11/2021 02:00:00 - 16/11/2021 03:00:00","BZN|PL","Without Sequence","114.40","",""
"16/11/2021 03:00:00 - 16/11/2021 04:00:00","BZN|PL","Without Sequence","118.54","",""
"16/11/2021 04:00:00 - 16/11/2021 05:00:00","BZN|PL","Without Sequence","123.58","",""
"16/11/2021 05:00:00 - 16/11/2021 06:00:00","BZN|PL","Without Sequence","116.60","",""
"16/11/2021 06:00:00 - 16/11/2021 07:00:00","BZN|PL","Without Sequence","132.64","",""
"16/11/2021 07:00:00 - 16/11/2021 08:00:00","BZN|PL","Without Sequence","130.18","",""
"16/11/2021 08:00:00 - 16/11/2021 09:00:00","BZN|PL","Without Sequence","144.96","",""
"16/11/2021 09:00:00 - 16/11/2021 10:00:00","BZN|PL","Without Sequence","142.37","",""
"16/11/2021 10:00:00 - 16/11/2021 11:00:00","BZN|PL","Without Sequence","133.74","",""
"16/11/2021 11:00:00 - 16/11/2021 12:00:00","BZN|PL","Without Sequence","135.90","",""
"16/11/2021 12:00:00 - 16/11/2021 13:00:00","BZN|PL","Without Sequence","142.18","",""
"16/11/2021 13:00:00 - 16/11/2021 14:00:00","BZN|PL","Without Sequence","146.68","",""
"16/11/2021 14:00:00 - 16/11/2021 15:00:00","BZN|PL","Without Sequence","149.83","",""
"16/11/2021 15:00:00 - 16/11/2021 16:00:00","BZN|PL","Without Sequence","161.69","",""
"16/11/2021 16:00:00 - 16/11/2021 17:00:00","BZN|PL","Without Sequence","199.11","",""
"16/11/2021 17:00:00 - 16/11/2021 18:00:00","BZN|PL","Without Sequence","194.57","",""
"16/11/2021 18:00:00 - 16/11/2021 19:00:00","BZN|PL","Without Sequence","188.10","",""
"16/11/2021 19:00:00 - 16/11/2021 20:00:00","BZN|PL","Without Sequence","157.90","",""
"16/11/2021 20:00:00 - 16/11/2021 21:00:00","BZN|PL","Without Sequence","133.76","",""
"16/11/2021 21:00:00 - 16/11/2021 22:00:00","BZN|PL","Without Sequence","109.86","",""
"16/11/2021 22:00:00 - 16/11/2021 23:00:00","BZN|PL","Without Sequence","129.41","",""
"16/11/2021 23:00:00 - 17/11/2021 00:00:00","BZN|PL","Without Sequence","115.39","",""
"17/11/2021 00:00:00 - 17/11/2021 01:00:00","BZN|PL","Without Sequence","115.79","",""
"17/11/2021 01:00:00 - 17/11/2021 02:00:00","BZN|PL","Without Sequence","103.23","",""
"17/11/2021 02:00:00 - 17/11/2021 03:00:00","BZN|PL","Without Sequence","95.68","",""
"17/11/2021 03:00:00 - 17/11/2021 04:00:00","BZN|PL","Without Sequence","97.35","",""
"17/11/2021 04:00:00 - 17/11/2021 05:00:00","BZN|PL","Without Sequence","107.50","",""
"17/11/2021 05:00:00 - 17/11/2021 06:00:00","BZN|PL","Without Sequence","124.67","",""
"17/11/2021 06:00:00 - 17/11/2021 07:00:00","BZN|PL","Without Sequence","143.66","",""
"17/11/2021 07:00:00 - 17/11/2021 08:00:00","BZN|PL","Without Sequence","130.46","",""
"17/11/2021 08:00:00 - 17/11/2021 09:00:00","BZN|PL","Without Sequence","140.46","",""
"17/11/2021 09:00:00 - 17/11/2021 10:00:00","BZN|PL","Without Sequence","147.63","",""
"17/11/2021 10:00:00 - 17/11/2021 11:00:00","BZN|PL","Without Sequence","134.20","",""
"17/11/2021 11:00:00 - 17/11/2021 12:00:00","BZN|PL","Without Sequence","132.94","",""
"17/11/2021 12:00:00 - 17/11/2021 13:00:00","BZN|PL","Without Sequence","133.24","",""
"17/11/2021 13:00:00 - 17/11/2021 14:00:00","BZN|PL","Without Sequence","131.69","",""
"17/11/2021 14:00:00 - 17/11/2021 15:00:00","BZN|PL","Without Sequence","130.87","",""
"17/11/2021 15:00:00 - 17/11/2021 16:00:00","BZN|PL","Without Sequence","139.38","",""
"17/11/2021 16:00:00 - 17/11/2021 17:00:00","BZN|PL","Without Sequence","150.10","",""
"17/11/2021 17:00:00 - 17/11/2021 18:00:00","BZN|PL","Without Sequence","144.82","",""
"17/11/2021 18:00:00 - 17/11/2021 19:00:00","BZN|PL","Without Sequence","134.51","",""
"17/11/2021 19:00:00 - 17/11/2021 20:00:00","BZN|PL","Without Sequence","131.99","",""
"17/11/2021 20:00:00 - 17/11/2021 21:00:00","BZN|PL","Without Sequence","118.05","",""
"17/11/2021 21:00:00 - 17/11/2021 22:00:00","BZN|PL","Without Sequence","97.33","",""
"17/11/2021 22:00:00 - 17/11/2021 23:00:00","BZN|PL","Without Sequence","102.92","",""
"17/11/2021 23:00:00 - 18/11/2021 00:00:00","BZN|PL","Without Sequence","86.22","",""
"18/11/2021 00:00:00 - 18/11/2021 01:00:00","BZN|PL","Without Sequence","85.80","",""
"18/11/2021 01:00:00 - 18/11/2021 02:00:00","BZN|PL","Without Sequence","79.57","",""
"18/11/2021 02:00:00 - 18/11/2021 03:00:00","BZN|PL","Without Sequence","77.42","",""
"18/11/2021 03:00:00 - 18/11/2021 04:00:00","BZN|PL","Without Sequence","75.01","",""
"18/11/2021 04:00:00 - 18/11/2021 05:00:00","BZN|PL","Without Sequence","72.67","",""
"18/11/2021 05:00:00 - 18/11/2021 06:00:00","BZN|PL","Without Sequence","76.25","",""
"18/11/2021 06:00:00 - 18/11/2021 07:00:00","BZN|PL","Without Sequence","117.97","",""
"18/11/2021 07:00:00 - 18/11/2021 08:00:00","BZN|PL","Without Sequence","118.11","",""
"18/11/2021 08:00:00 - 18/11/2021 09:00:00","BZN|PL","Without Sequence","131.46","",""
"18/11/2021 09:00:00 - 18/11/2021 10:00:00","BZN|PL","Without Sequence","132.17","",""
"18/11/2021 10:00:00 - 18/11/2021 11:00:00","BZN|PL","Without Sequence","109.63","",""
"18/11/2021 11:00:00 - 18/11/2021 12:00:00","BZN|PL","Without Sequence","113.69","",""
"18/11/2021 12:00:00 - 18/11/2021 13:00:00","BZN|PL","Without Sequence","123.38","",""
"18/11/2021 13:00:00 - 18/11/2021 14:00:00","BZN|PL","Without Sequence","120.56","",""
"18/11/2021 14:00:00 - 18/11/2021 15:00:00","BZN|PL","Without Sequence","118.14","",""
"18/11/2021 15:00:00 - 18/11/2021 16:00:00","BZN|PL","Without Sequence","129.13","",""
"18/11/2021 16:00:00 - 18/11/2021 17:00:00","BZN|PL","Without Sequence","124.42","",""
"18/11/2021 17:00:00 - 18/11/2021 18:00:00","BZN|PL","Without Sequence","129.13","",""
"18/11/2021 18:00:00 - 18/11/2021 19:00:00","BZN|PL","Without Sequence","108.69","",""
"18/11/2021 19:00:00 - 18/11/2021 20:00:00","BZN|PL","Without Sequence","97.30","",""
"18/11/2021 20:00:00 - 18/11/2021 21:00:00","BZN|PL","Without Sequence","96.89","",""
"18/11/2021 21:00:00 - 18/11/2021 22:00:00","BZN|PL","Without Sequence","83.65","",""
"18/11/2021 22:00:00 - 18/11/2021 23:00:00","BZN|PL","Without Sequence","74.60","",""
"18/11/2021 23:00:00 - 19/11/2021 00:00:00","BZN|PL","Without Sequence","70.55","",""
"19/11/2021 00:00:00 - 19/11/2021 01:00:00","BZN|PL","Without Sequence","64.34","",""
"19/11/2021 01:00:00 - 19/11/2021 02:00:00","BZN|PL","Without Sequence","62.36","",""
"19/11/2021 02:00:00 - 19/11/2021 03:00:00","BZN|PL","Without Sequence","64.58","",""
"19/11/2021 03:00:00 - 19/11/2021 04:00:00","BZN|PL","Without Sequence","64.45","",""
"19/11/2021 04:00:00 - 19/11/2021 05:00:00","BZN|PL","Without Sequence","65.34","",""
"19/11/2021 05:00:00 - 19/11/2021 06:00:00","BZN|PL","Without Sequence","66.39","",""
"19/11/2021 06:00:00 - 19/11/2021 07:00:00","BZN|PL","Without Sequence","105.13","",""
"19/11/2021 07:00:00 - 19/11/2021 08:00:00","BZN|PL","Without Sequence","107.34","",""
"19/11/2021 08:00:00 - 19/11/2021 09:00:00","BZN|PL","Without Sequence","95.36","",""
"19/11/2021 09:00:00 - 19/11/2021 10:00:00","BZN|PL","Without Sequence","95.27","",""
"19/11/2021 10:00:00 - 19/11/2021 11:00:00","BZN|PL","Without Sequence","102.32","",""
"19/11/2021 11:00:00 - 19/11/2021 12:00:00","BZN|PL","Without Sequence","95.25","",""
"19/11/2021 12:00:00 - 19/11/2021 13:00:00","BZN|PL","Without Sequence","94.53","",""
"19/11/2021 13:00:00 - 19/11/2021 14:00:00","BZN|PL","Without Sequence","94.60","",""
"19/11/2021 14:00:00 - 19/11/2021 15:00:00","BZN|PL","Without Sequence","94.78","",""
"19/11/2021 15:00:00 - 19/11/2021 16:00:00","BZN|PL","Without Sequence","95.33","",""
"19/11/2021 16:00:00 - 19/11/2021 17:00:00","BZN|PL","Without Sequence","122.44","",""
"19/11/2021 17:00:00 - 19/11/2021 18:00:00","BZN|PL","Without Sequence","118.15","",""
"19/11/2021 18:00:00 - 19/11/2021 19:00:00","BZN|PL","Without Sequence","95.30","",""
"19/11/2021 19:00:00 - 19/11/2021 20:00:00","BZN|PL","Without Sequence","94.07","",""
"19/11/2021 20:00:00 - 19/11/2021 21:00:00","BZN|PL","Without Sequence","96.66","",""
"19/11/2021 21:00:00 - 19/11/2021 22:00:00","BZN|PL","Without Sequence","88.22","",""
"19/11/2021 22:00:00 - 19/11/2021 23:00:00","BZN|PL","Without Sequence","83.15","",""
"19/11/2021 23:00:00 - 20/11/2021 00:00:00","BZN|PL","Without Sequence","71.73","",""
"20/11/2021 00:00:00 - 20/11/2021 01:00:00","BZN|PL","Without Sequence","65.13","",""
"20/11/2021 01:00:00 - 20/11/2021 02:00:00","BZN|PL","Without Sequence","62.65","",""
"20/11/2021 02:00:00 - 20/11/2021 03:00:00","BZN|PL","Without Sequence","60.05","",""
"20/11/2021 03:00:00 - 20/11/2021 04:00:00","BZN|PL","Without Sequence","61.85","",""
"20/11/2021 04:00:00 - 20/11/2021 05:00:00","BZN|PL","Without Sequence","62.96","",""
"20/11/2021 05:00:00 - 20/11/2021 06:00:00","BZN|PL","Without Sequence","66.40","",""
"20/11/2021 06:00:00 - 20/11/2021 07:00:00","BZN|PL","Without Sequence","74.75","",""
"20/11/2021 07:00:00 - 20/11/2021 08:00:00","BZN|PL","Without Sequence","72.95","",""
"20/11/2021 08:00:00 - 20/11/2021 09:00:00","BZN|PL","Without Sequence","96.14","",""
"20/11/2021 09:00:00 - 20/11/2021 10:00:00","BZN|PL","Without Sequence","97.25","",""
"20/11/2021 10:00:00 - 20/11/2021 11:00:00","BZN|PL","Without Sequence","110.97","",""
"20/11/2021 11:00:00 - 20/11/2021 12:00:00","BZN|PL","Without Sequence","98.15","",""
"20/11/2021 12:00:00 - 20/11/2021 13:00:00","BZN|PL","Without Sequence","100.19","",""
"20/11/2021 13:00:00 - 20/11/2021 14:00:00","BZN|PL","Without Sequence","99.41","",""
"20/11/2021 14:00:00 - 20/11/2021 15:00:00","BZN|PL","Without Sequence","97.29","",""
"20/11/2021 15:00:00 - 20/11/2021 16:00:00","BZN|PL","Without Sequence","107.00","",""
"20/11/2021 16:00:00 - 20/11/2021 17:00:00","BZN|PL","Without Sequence","100.79","",""
"20/11/2021 17:00:00 - 20/11/2021 18:00:00","BZN|PL","Without Sequence","132.31","",""
"20/11/2021 18:00:00 - 20/11/2021 19:00:00","BZN|PL","Without Sequence","117.47","",""
"20/11/2021 19:00:00 - 20/11/2021 20:00:00","BZN|PL","Without Sequence","107.03","",""
"20/11/2021 20:00:00 - 20/11/2021 21:00:00","BZN|PL","Without Sequence","99.66","",""
"20/11/2021 21:00:00 - 20/11/2021 22:00:00","BZN|PL","Without Sequence","88.01","",""
"20/11/2021 22:00:00 - 20/11/2021 23:00:00","BZN|PL","Without Sequence","83.07","",""
"20/11/2021 23:00:00 - 21/11/2021 00:00:00","BZN|PL","Without Sequence","75.44","",""
"21/11/2021 00:00:00 - 21/11/2021 01:00:00","BZN|PL","Without Sequence","72.61","",""
"21/11/2021 01:00:00 - 21/11/2021 02:00:00","BZN|PL","Without Sequence","78.99","",""
"21/11/2021 02:00:00 - 21/11/2021 03:00:00","BZN|PL","Without Sequence","77.44","",""
"21/11/2021 03:00:00 - 21/11/2021 04:00:00","BZN|PL","Without Sequence","77.40","",""
"21/11/2021 04:00:00 - 21/11/2021 05:00:00","BZN|PL","Without Sequence","79.06","",""
"21/11/2021 05:00:00 - 21/11/2021 06:00:00","BZN|PL","Without Sequence","80.72","",""
"21/11/2021 06:00:00 - 21/11/2021 07:00:00","BZN|PL","Without Sequence","70.50","",""
"21/11/2021 07:00:00 - 21/11/2021 08:00:00","BZN|PL","Without Sequence","80.31","",""
"21/11/2021 08:00:00 - 21/11/2021 09:00:00","BZN|PL","Without Sequence","75.95","",""
"21/11/2021 09:00:00 - 21/11/2021 10:00:00","BZN|PL","Without Sequence","99.91","",""
"21/11/2021 10:00:00 - 21/11/2021 11:00:00","BZN|PL","Without Sequence","106.52","",""
"21/11/2021 11:00:00 - 21/11/2021 12:00:00","BZN|PL","Without Sequence","117.41","",""
"21/11/2021 12:00:00 - 21/11/2021 13:00:00","BZN|PL","Without Sequence","115.49","",""
"21/11/2021 13:00:00 - 21/11/2021 14:00:00","BZN|PL","Without Sequence","116.12","",""
"21/11/2021 14:00:00 - 21/11/2021 15:00:00","BZN|PL","Without Sequence","128.74","",""
"21/11/2021 15:00:00 - 21/11/2021 16:00:00","BZN|PL","Without Sequence","151.54","",""
"21/11/2021 16:00:00 - 21/11/2021 17:00:00","BZN|PL","Without Sequence","172.13","",""
"21/11/2021 17:00:00 - 21/11/2021 18:00:00","BZN|PL","Without Sequence","172.15","",""
"21/11/2021 18:00:00 - 21/11/2021 19:00:00","BZN|PL","Without Sequence","176.05","",""
"21/11/2021 19:00:00 - 21/11/2021 20:00:00","BZN|PL","Without Sequence","179.87","",""
"21/11/2021 20:00:00 - 21/11/2021 21:00:00","BZN|PL","Without Sequence","174.59","",""
"21/11/2021 21:00:00 - 21/11/2021 22:00:00","BZN|PL","Without Sequence","129.96","",""
"21/11/2021 22:00:00 - 21/11/2021 23:00:00","BZN|PL","Without Sequence","113.14","",""
"21/11/2021 23:00:00 - 22/11/2021 00:00:00","BZN|PL","Without Sequence","106.52","",""
"22/11/2021 00:00:00 - 22/11/2021 01:00:00","BZN|PL","Without Sequence","100.45","",""
"22/11/2021 01:00:00 - 22/11/2021 02:00:00","BZN|PL","Without Sequence","92.84","",""
"22/11/2021 02:00:00 - 22/11/2021 03:00:00","BZN|PL","Without Sequence","90.00","",""
"22/11/2021 03:00:00 - 22/11/2021 04:00:00","BZN|PL","Without Sequence","93.92","",""
"22/11/2021 04:00:00 - 22/11/2021 05:00:00","BZN|PL","Without Sequence","104.17","",""
"22/11/2021 05:00:00 - 22/11/2021 06:00:00","BZN|PL","Without Sequence","106.73","",""
"22/11/2021 06:00:00 - 22/11/2021 07:00:00","BZN|PL","Without Sequence","127.01","",""
"22/11/2021 07:00:00 - 22/11/2021 08:00:00","BZN|PL","Without Sequence","134.27","",""
"22/11/2021 08:00:00 - 22/11/2021 09:00:00","BZN|PL","Without Sequence","170.40","",""
"22/11/2021 09:00:00 - 22/11/2021 10:00:00","BZN|PL","Without Sequence","172.24","",""
"22/11/2021 10:00:00 - 22/11/2021 11:00:00","BZN|PL","Without Sequence","171.55","",""
"22/11/2021 11:00:00 - 22/11/2021 12:00:00","BZN|PL","Without Sequence","166.52","",""
"22/11/2021 12:00:00 - 22/11/2021 13:00:00","BZN|PL","Without Sequence","148.03","",""
"22/11/2021 13:00:00 - 22/11/2021 14:00:00","BZN|PL","Without Sequence","151.42","",""
"22/11/2021 14:00:00 - 22/11/2021 15:00:00","BZN|PL","Without Sequence","157.70","",""
"22/11/2021 15:00:00 - 22/11/2021 16:00:00","BZN|PL","Without Sequence","163.66","",""
"22/11/2021 16:00:00 - 22/11/2021 17:00:00","BZN|PL","Without Sequence","181.15","",""
"22/11/2021 17:00:00 - 22/11/2021 18:00:00","BZN|PL","Without Sequence","174.76","",""
"22/11/2021 18:00:00 - 22/11/2021 19:00:00","BZN|PL","Without Sequence","172.70","",""
"22/11/2021 19:00:00 - 22/11/2021 20:00:00","BZN|PL","Without Sequence","170.45","",""
"22/11/2021 20:00:00 - 22/11/2021 21:00:00","BZN|PL","Without Sequence","147.08","",""
"22/11/2021 21:00:00 - 22/11/2021 22:00:00","BZN|PL","Without Sequence","110.79","",""
"22/11/2021 22:00:00 - 22/11/2021 23:00:00","BZN|PL","Without Sequence","121.68","",""
"22/11/2021 23:00:00 - 23/11/2021 00:00:00","BZN|PL","Without Sequence","106.72","",""
"23/11/2021 00:00:00 - 23/11/2021 01:00:00","BZN|PL","Without Sequence","96.47","",""
"23/11/2021 01:00:00 - 23/11/2021 02:00:00","BZN|PL","Without Sequence","82.84","",""
"23/11/2021 02:00:00 - 23/11/2021 03:00:00","BZN|PL","Without Sequence","80.35","",""
"23/11/2021 03:00:00 - 23/11/2021 04:00:00","BZN|PL","Without Sequence","79.78","",""
"23/11/2021 04:00:00 - 23/11/2021 05:00:00","BZN|PL","Without Sequence","81.83","",""
"23/11/2021 05:00:00 - 23/11/2021 06:00:00","BZN|PL","Without Sequence","90.07","",""
"23/11/2021 06:00:00 - 23/11/2021 07:00:00","BZN|PL","Without Sequence","121.46","",""
"23/11/2021 07:00:00 - 23/11/2021 08:00:00","BZN|PL","Without Sequence","134.90","",""
"23/11/2021 08:00:00 - 23/11/2021 09:00:00","BZN|PL","Without Sequence","151.67","",""
"23/11/2021 09:00:00 - 23/11/2021 10:00:00","BZN|PL","Without Sequence","155.22","",""
"23/11/2021 10:00:00 - 23/11/2021 11:00:00","BZN|PL","Without Sequence","140.85","",""
"23/11/2021 11:00:00 - 23/11/2021 12:00:00","BZN|PL","Without Sequence","142.35","",""
"23/11/2021 12:00:00 - 23/11/2021 13:00:00","BZN|PL","Without Sequence","148.29","",""
"23/11/2021 13:00:00 - 23/11/2021 14:00:00","BZN|PL","Without Sequence","166.53","",""
"23/11/2021 14:00:00 - 23/11/2021 15:00:00","BZN|PL","Without Sequence","171.61","",""
"23/11/2021 15:00:00 - 23/11/2021 16:00:00","BZN|PL","Without Sequence","190.01","",""
"23/11/2021 16:00:00 - 23/11/2021 17:00:00","BZN|PL","Without Sequence","217.39","",""
"23/11/2021 17:00:00 - 23/11/2021 18:00:00","BZN|PL","Without Sequence","214.26","",""
"23/11/2021 18:00:00 - 23/11/2021 19:00:00","BZN|PL","Without Sequence","209.21","",""
"23/11/2021 19:00:00 - 23/11/2021 20:00:00","BZN|PL","Without Sequence","190.50","",""
"23/11/2021 20:00:00 - 23/11/2021 21:00:00","BZN|PL","Without Sequence","156.97","",""
"23/11/2021 21:00:00 - 23/11/2021 22:00:00","BZN|PL","Without Sequence","127.47","",""
"23/11/2021 22:00:00 - 23/11/2021 23:00:00","BZN|PL","Without Sequence","127.38","",""
"23/11/2021 23:00:00 - 24/11/2021 00:00:00","BZN|PL","Without Sequence","104.61","",""
"24/11/2021 00:00:00 - 24/11/2021 01:00:00","BZN|PL","Without Sequence","96.38","",""
"24/11/2021 01:00:00 - 24/11/2021 02:00:00","BZN|PL","Without Sequence","84.89","",""
"24/11/2021 02:00:00 - 24/11/2021 03:00:00","BZN|PL","Without Sequence","83.80","",""
"24/11/2021 03:00:00 - 24/11/2021 04:00:00","BZN|PL","Without Sequence","81.68","",""
"24/11/2021 04:00:00 - 24/11/2021 05:00:00","BZN|PL","Without Sequence","81.69","",""
"24/11/2021 05:00:00 - 24/11/2021 06:00:00","BZN|PL","Without Sequence","88.05","",""
"24/11/2021 06:00:00 - 24/11/2021 07:00:00","BZN|PL","Without Sequence","126.12","",""
"24/11/2021 07:00:00 - 24/11/2021 08:00:00","BZN|PL","Without Sequence","148.51","",""
"24/11/2021 08:00:00 - 24/11/2021 09:00:00","BZN|PL","Without Sequence","175.69","",""
"24/11/2021 09:00:00 - 24/11/2021 10:00:00","BZN|PL","Without Sequence","210.55","",""
"24/11/2021 10:00:00 - 24/11/2021 11:00:00","BZN|PL","Without Sequence","188.67","",""
"24/11/2021 11:00:00 - 24/11/2021 12:00:00","BZN|PL","Without Sequence","200.07","",""
"24/11/2021 12:00:00 - 24/11/2021 13:00:00","BZN|PL","Without Sequence","193.47","",""
"24/11/2021 13:00:00 - 24/11/2021 14:00:00","BZN|PL","Without Sequence","219.12","",""
"24/11/2021 14:00:00 - 24/11/2021 15:00:00","BZN|PL","Without Sequence","220.67","",""
"24/11/2021 15:00:00 - 24/11/2021 16:00:00","BZN|PL","Without Sequence","244.66","",""
"24/11/2021 16:00:00 - 24/11/2021 17:00:00","BZN|PL","Without Sequence","254.79","",""
"24/11/2021 17:00:00 - 24/11/2021 18:00:00","BZN|PL","Without Sequence","241.84","",""
"24/11/2021 18:00:00 - 24/11/2021 19:00:00","BZN|PL","Without Sequence","212.47","",""
"24/11/2021 19:00:00 - 24/11/2021 20:00:00","BZN|PL","Without Sequence","218.55","",""
"24/11/2021 20:00:00 - 24/11/2021 21:00:00","BZN|PL","Without Sequence","180.37","",""
"24/11/2021 21:00:00 - 24/11/2021 22:00:00","BZN|PL","Without Sequence","131.57","",""
"24/11/2021 22:00:00 - 24/11/2021 23:00:00","BZN|PL","Without Sequence","125.63","",""
"24/11/2021 23:00:00 - 25/11/2021 00:00:00","BZN|PL","Without Sequence","105.04","",""
"25/11/2021 00:00:00 - 25/11/2021 01:00:00","BZN|PL","Without Sequence","100.03","",""
"25/11/2021 01:00:00 - 25/11/2021 02:00:00","BZN|PL","Without Sequence","95.19","",""
"25/11/2021 02:00:00 - 25/11/2021 03:00:00","BZN|PL","Without Sequence","93.15","",""
"25/11/2021 03:00:00 - 25/11/2021 04:00:00","BZN|PL","Without Sequence","91.98","",""
"25/11/2021 04:00:00 - 25/11/2021 05:00:00","BZN|PL","Without Sequence","95.18","",""
"25/11/2021 05:00:00 - 25/11/2021 06:00:00","BZN|PL","Without Sequence","104.60","",""
"25/11/2021 06:00:00 - 25/11/2021 07:00:00","BZN|PL","Without Sequence","130.27","",""
"25/11/2021 07:00:00 - 25/11/2021 08:00:00","BZN|PL","Without Sequence","135.41","",""
"25/11/2021 08:00:00 - 25/11/2021 09:00:00","BZN|PL","Without Sequence","159.36","",""
"25/11/2021 09:00:00 - 25/11/2021 10:00:00","BZN|PL","Without Sequence","161.90","",""
"25/11/2021 10:00:00 - 25/11/2021 11:00:00","BZN|PL","Without Sequence","132.84","",""
"25/11/2021 11:00:00 - 25/11/2021 12:00:00","BZN|PL","Without Sequence","149.95","",""
"25/11/2021 12:00:00 - 25/11/2021 13:00:00","BZN|PL","Without Sequence","137.17","",""
"25/11/2021 13:00:00 - 25/11/2021 14:00:00","BZN|PL","Without Sequence","158.51","",""
"25/11/2021 14:00:00 - 25/11/2021 15:00:00","BZN|PL","Without Sequence","164.59","",""
"25/11/2021 15:00:00 - 25/11/2021 16:00:00","BZN|PL","Without Sequence","177.89","",""
"25/11/2021 16:00:00 - 25/11/2021 17:00:00","BZN|PL","Without Sequence","208.35","",""
"25/11/2021 17:00:00 - 25/11/2021 18:00:00","BZN|PL","Without Sequence","182.89","",""
"25/11/2021 18:00:00 - 25/11/2021 19:00:00","BZN|PL","Without Sequence","151.10","",""
"25/11/2021 19:00:00 - 25/11/2021 20:00:00","BZN|PL","Without Sequence","130.48","",""
"25/11/2021 20:00:00 - 25/11/2021 21:00:00","BZN|PL","Without Sequence","124.27","",""
"25/11/2021 21:00:00 - 25/11/2021 22:00:00","BZN|PL","Without Sequence","110.41","",""
"25/11/2021 22:00:00 - 25/11/2021 23:00:00","BZN|PL","Without Sequence","105.85","",""
"25/11/2021 23:00:00 - 26/11/2021 00:00:00","BZN|PL","Without Sequence","91.97","",""
"26/11/2021 00:00:00 - 26/11/2021 01:00:00","BZN|PL","Without Sequence","88.16","",""
"26/11/2021 01:00:00 - 26/11/2021 02:00:00","BZN|PL","Without Sequence","87.26","",""
