"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2020 10:00:00 - 12/01/2020 11:00:00","BZN|PL","Without Sequence","35.60","",""
"12/01/2020 11:00:00 - 12/01/2020 12:00:00","BZN|PL","Without Sequence","35.60","",""
"12/01/2020 12:00:00 - 12/01/2020 13:00:00","BZN|PL","Without Sequence","30.09","",""
"12/01/2020 13:00:00 - 12/01/2020 14:00:00","BZN|PL","Without Sequence","30.47","",""
"12/01/2020 14:00:00 - 12/01/2020 15:00:00","BZN|PL","Without Sequence","30.01","",""
"12/01/2020 15:00:00 - 12/01/2020 16:00:00","BZN|PL","Without Sequence","29.90","",""
"12/01/2020 16:00:00 - 12/01/2020 17:00:00","BZN|PL","Without Sequence","32.84","",""
"12/01/2020 17:00:00 - 12/01/2020 18:00:00","BZN|PL","Without Sequence","33.33","",""
"12/01/2020 18:00:00 - 12/01/2020 19:00:00","BZN|PL","Without Sequence","33.70","",""
"12/01/2020 19:00:00 - 12/01/2020 20:00:00","BZN|PL","Without Sequence","33.22","",""
"12/01/2020 20:00:00 - 12/01/2020 21:00:00","BZN|PL","Without Sequence","35.60","",""
"12/01/2020 21:00:00 - 12/01/2020 22:00:00","BZN|PL","Without Sequence","29.03","",""
"12/01/2020 22:00:00 - 12/01/2020 23:00:00","BZN|PL","Without Sequence","28.57","",""
"12/01/2020 23:00:00 - 13/01/2020 00:00:00","BZN|PL","Without Sequence","24.66","",""
"13/01/2020 00:00:00 - 13/01/2020 01:00:00","BZN|PL","Without Sequence","28.98","",""
"13/01/2020 01:00:00 - 13/01/2020 02:00:00","BZN|PL","Without Sequence","24.88","",""
"13/01/2020 02:00:00 - 13/01/2020 03:00:00","BZN|PL","Without Sequence","24.51","",""
"13/01/2020 03:00:00 - 13/01/2020 04:00:00","BZN|PL","Without Sequence","25.36","",""
"13/01/2020 04:00:00 - 13/01/2020 05:00:00","BZN|PL","Without Sequence","26.06","",""
"13/01/2020 05:00:00 - 13/01/2020 06:00:00","BZN|PL","Without Sequence","31.94","",""
"13/01/2020 06:00:00 - 13/01/2020 07:00:00","BZN|PL","Without Sequence","51.80","",""
"13/01/2020 07:00:00 - 13/01/2020 08:00:00","BZN|PL","Without Sequence","56.52","",""
"13/01/2020 08:00:00 - 13/01/2020 09:00:00","BZN|PL","Without Sequence","56.33","",""
"13/01/2020 09:00:00 - 13/01/2020 10:00:00","BZN|PL","Without Sequence","58.10","",""
"13/01/2020 10:00:00 - 13/01/2020 11:00:00","BZN|PL","Without Sequence","58.13","",""
"13/01/2020 11:00:00 - 13/01/2020 12:00:00","BZN|PL","Without Sequence","60.68","",""
"13/01/2020 12:00:00 - 13/01/2020 13:00:00","BZN|PL","Without Sequence","61.89","",""
"13/01/2020 13:00:00 - 13/01/2020 14:00:00","BZN|PL","Without Sequence","62.88","",""
"13/01/2020 14:00:00 - 13/01/2020 15:00:00","BZN|PL","Without Sequence","62.60","",""
"13/01/2020 15:00:00 - 13/01/2020 16:00:00","BZN|PL","Without Sequence","62.95","",""
"13/01/2020 16:00:00 - 13/01/2020 17:00:00","BZN|PL","Without Sequence","63.99","",""
"13/01/2020 17:00:00 - 13/01/2020 18:00:00","BZN|PL","Without Sequence","64.57","",""
"13/01/2020 18:00:00 - 13/01/2020 19:00:00","BZN|PL","Without Sequence","60.55","",""
"13/01/2020 19:00:00 - 13/01/2020 20:00:00","BZN|PL","Without Sequence","60.98","",""
"13/01/2020 20:00:00 - 13/01/2020 21:00:00","BZN|PL","Without Sequence","56.95","",""
"13/01/2020 21:00:00 - 13/01/2020 22:00:00","BZN|PL","Without Sequence","48.24","",""
"13/01/2020 22:00:00 - 13/01/2020 23:00:00","BZN|PL","Without Sequence","52.40","",""
"13/01/2020 23:00:00 - 14/01/2020 00:00:00","BZN|PL","Without Sequence","46.36","",""
"14/01/2020 00:00:00 - 14/01/2020 01:00:00","BZN|PL","Without Sequence","35.42","",""
"14/01/2020 01:00:00 - 14/01/2020 02:00:00","BZN|PL","Without Sequence","37.29","",""
"14/01/2020 02:00:00 - 14/01/2020 03:00:00","BZN|PL","Without Sequence","37.55","",""
"14/01/2020 03:00:00 - 14/01/2020 04:00:00","BZN|PL","Without Sequence","37.55","",""
"14/01/2020 04:00:00 - 14/01/2020 05:00:00","BZN|PL","Without Sequence","37.55","",""
"14/01/2020 05:00:00 - 14/01/2020 06:00:00","BZN|PL","Without Sequence","37.55","",""
"14/01/2020 06:00:00 - 14/01/2020 07:00:00","BZN|PL","Without Sequence","52.12","",""
"14/01/2020 07:00:00 - 14/01/2020 08:00:00","BZN|PL","Without Sequence","52.90","",""
"14/01/2020 08:00:00 - 14/01/2020 09:00:00","BZN|PL","Without Sequence","53.05","",""
"14/01/2020 09:00:00 - 14/01/2020 10:00:00","BZN|PL","Without Sequence","53.05","",""
"14/01/2020 10:00:00 - 14/01/2020 11:00:00","BZN|PL","Without Sequence","55.23","",""
"14/01/2020 11:00:00 - 14/01/2020 12:00:00","BZN|PL","Without Sequence","55.23","",""
"14/01/2020 12:00:00 - 14/01/2020 13:00:00","BZN|PL","Without Sequence","55.16","",""
"14/01/2020 13:00:00 - 14/01/2020 14:00:00","BZN|PL","Without Sequence","53.06","",""
"14/01/2020 14:00:00 - 14/01/2020 15:00:00","BZN|PL","Without Sequence","49.90","",""
"14/01/2020 15:00:00 - 14/01/2020 16:00:00","BZN|PL","Without Sequence","48.32","",""
"14/01/2020 16:00:00 - 14/01/2020 17:00:00","BZN|PL","Without Sequence","50.45","",""
"14/01/2020 17:00:00 - 14/01/2020 18:00:00","BZN|PL","Without Sequence","50.45","",""
"14/01/2020 18:00:00 - 14/01/2020 19:00:00","BZN|PL","Without Sequence","50.69","",""
"14/01/2020 19:00:00 - 14/01/2020 20:00:00","BZN|PL","Without Sequence","48.21","",""
"14/01/2020 20:00:00 - 14/01/2020 21:00:00","BZN|PL","Without Sequence","43.56","",""
"14/01/2020 21:00:00 - 14/01/2020 22:00:00","BZN|PL","Without Sequence","40.81","",""
"14/01/2020 22:00:00 - 14/01/2020 23:00:00","BZN|PL","Without Sequence","51.92","",""
"14/01/2020 23:00:00 - 15/01/2020 00:00:00","BZN|PL","Without Sequence","40.07","",""
"15/01/2020 00:00:00 - 15/01/2020 01:00:00","BZN|PL","Without Sequence","33.45","",""
"15/01/2020 01:00:00 - 15/01/2020 02:00:00","BZN|PL","Without Sequence","31.91","",""
"15/01/2020 02:00:00 - 15/01/2020 03:00:00","BZN|PL","Without Sequence","29.80","",""
"15/01/2020 03:00:00 - 15/01/2020 04:00:00","BZN|PL","Without Sequence","28.22","",""
"15/01/2020 04:00:00 - 15/01/2020 05:00:00","BZN|PL","Without Sequence","28.48","",""
"15/01/2020 05:00:00 - 15/01/2020 06:00:00","BZN|PL","Without Sequence","36.23","",""
"15/01/2020 06:00:00 - 15/01/2020 07:00:00","BZN|PL","Without Sequence","48.79","",""
"15/01/2020 07:00:00 - 15/01/2020 08:00:00","BZN|PL","Without Sequence","49.95","",""
"15/01/2020 08:00:00 - 15/01/2020 09:00:00","BZN|PL","Without Sequence","43.42","",""
"15/01/2020 09:00:00 - 15/01/2020 10:00:00","BZN|PL","Without Sequence","43.36","",""
"15/01/2020 10:00:00 - 15/01/2020 11:00:00","BZN|PL","Without Sequence","42.58","",""
"15/01/2020 11:00:00 - 15/01/2020 12:00:00","BZN|PL","Without Sequence","44.28","",""
"15/01/2020 12:00:00 - 15/01/2020 13:00:00","BZN|PL","Without Sequence","44.38","",""
"15/01/2020 13:00:00 - 15/01/2020 14:00:00","BZN|PL","Without Sequence","49.70","",""
"15/01/2020 14:00:00 - 15/01/2020 15:00:00","BZN|PL","Without Sequence","44.03","",""
"15/01/2020 15:00:00 - 15/01/2020 16:00:00","BZN|PL","Without Sequence","47.41","",""
"15/01/2020 16:00:00 - 15/01/2020 17:00:00","BZN|PL","Without Sequence","54.02","",""
"15/01/2020 17:00:00 - 15/01/2020 18:00:00","BZN|PL","Without Sequence","51.98","",""
"15/01/2020 18:00:00 - 15/01/2020 19:00:00","BZN|PL","Without Sequence","43.38","",""
"15/01/2020 19:00:00 - 15/01/2020 20:00:00","BZN|PL","Without Sequence","43.46","",""
"15/01/2020 20:00:00 - 15/01/2020 21:00:00","BZN|PL","Without Sequence","43.92","",""
"15/01/2020 21:00:00 - 15/01/2020 22:00:00","BZN|PL","Without Sequence","35.97","",""
"15/01/2020 22:00:00 - 15/01/2020 23:00:00","BZN|PL","Without Sequence","45.12","",""
"15/01/2020 23:00:00 - 16/01/2020 00:00:00","BZN|PL","Without Sequence","38.29","",""
"16/01/2020 00:00:00 - 16/01/2020 01:00:00","BZN|PL","Without Sequence","32.83","",""
"16/01/2020 01:00:00 - 16/01/2020 02:00:00","BZN|PL","Without Sequence","32.36","",""
"16/01/2020 02:00:00 - 16/01/2020 03:00:00","BZN|PL","Without Sequence","32.12","",""
"16/01/2020 03:00:00 - 16/01/2020 04:00:00","BZN|PL","Without Sequence","31.27","",""
"16/01/2020 04:00:00 - 16/01/2020 05:00:00","BZN|PL","Without Sequence","35.18","",""
"16/01/2020 05:00:00 - 16/01/2020 06:00:00","BZN|PL","Without Sequence","34.86","",""
"16/01/2020 06:00:00 - 16/01/2020 07:00:00","BZN|PL","Without Sequence","47.50","",""
"16/01/2020 07:00:00 - 16/01/2020 08:00:00","BZN|PL","Without Sequence","48.58","",""
"16/01/2020 08:00:00 - 16/01/2020 09:00:00","BZN|PL","Without Sequence","55.51","",""
"16/01/2020 09:00:00 - 16/01/2020 10:00:00","BZN|PL","Without Sequence","57.73","",""
"16/01/2020 10:00:00 - 16/01/2020 11:00:00","BZN|PL","Without Sequence","58.76","",""
"16/01/2020 11:00:00 - 16/01/2020 12:00:00","BZN|PL","Without Sequence","59.32","",""
"16/01/2020 12:00:00 - 16/01/2020 13:00:00","BZN|PL","Without Sequence","60.40","",""
"16/01/2020 13:00:00 - 16/01/2020 14:00:00","BZN|PL","Without Sequence","60.29","",""
"16/01/2020 14:00:00 - 16/01/2020 15:00:00","BZN|PL","Without Sequence","61.93","",""
"16/01/2020 15:00:00 - 16/01/2020 16:00:00","BZN|PL","Without Sequence","62.65","",""
"16/01/2020 16:00:00 - 16/01/2020 17:00:00","BZN|PL","Without Sequence","70.91","",""
"16/01/2020 17:00:00 - 16/01/2020 18:00:00","BZN|PL","Without Sequence","70.90","",""
"16/01/2020 18:00:00 - 16/01/2020 19:00:00","BZN|PL","Without Sequence","71.23","",""
"16/01/2020 19:00:00 - 16/01/2020 20:00:00","BZN|PL","Without Sequence","63.90","",""
"16/01/2020 20:00:00 - 16/01/2020 21:00:00","BZN|PL","Without Sequence","58.55","",""
"16/01/2020 21:00:00 - 16/01/2020 22:00:00","BZN|PL","Without Sequence","42.56","",""
"16/01/2020 22:00:00 - 16/01/2020 23:00:00","BZN|PL","Without Sequence","47.71","",""
"16/01/2020 23:00:00 - 17/01/2020 00:00:00","BZN|PL","Without Sequence","42.55","",""
"17/01/2020 00:00:00 - 17/01/2020 01:00:00","BZN|PL","Without Sequence","35.31","",""
"17/01/2020 01:00:00 - 17/01/2020 02:00:00","BZN|PL","Without Sequence","36.08","",""
"17/01/2020 02:00:00 - 17/01/2020 03:00:00","BZN|PL","Without Sequence","35.50","",""
"17/01/2020 03:00:00 - 17/01/2020 04:00:00","BZN|PL","Without Sequence","35.21","",""
"17/01/2020 04:00:00 - 17/01/2020 05:00:00","BZN|PL","Without Sequence","35.42","",""
"17/01/2020 05:00:00 - 17/01/2020 06:00:00","BZN|PL","Without Sequence","35.41","",""
"17/01/2020 06:00:00 - 17/01/2020 07:00:00","BZN|PL","Without Sequence","47.70","",""
"17/01/2020 07:00:00 - 17/01/2020 08:00:00","BZN|PL","Without Sequence","51.94","",""
"17/01/2020 08:00:00 - 17/01/2020 09:00:00","BZN|PL","Without Sequence","54.57","",""
"17/01/2020 09:00:00 - 17/01/2020 10:00:00","BZN|PL","Without Sequence","54.39","",""
"17/01/2020 10:00:00 - 17/01/2020 11:00:00","BZN|PL","Without Sequence","53.85","",""
"17/01/2020 11:00:00 - 17/01/2020 12:00:00","BZN|PL","Without Sequence","57.43","",""
"17/01/2020 12:00:00 - 17/01/2020 13:00:00","BZN|PL","Without Sequence","57.03","",""
"17/01/2020 13:00:00 - 17/01/2020 14:00:00","BZN|PL","Without Sequence","56.47","",""
"17/01/2020 14:00:00 - 17/01/2020 15:00:00","BZN|PL","Without Sequence","54.75","",""
"17/01/2020 15:00:00 - 17/01/2020 16:00:00","BZN|PL","Without Sequence","51.93","",""
"17/01/2020 16:00:00 - 17/01/2020 17:00:00","BZN|PL","Without Sequence","51.94","",""
"17/01/2020 17:00:00 - 17/01/2020 18:00:00","BZN|PL","Without Sequence","51.94","",""
"17/01/2020 18:00:00 - 17/01/2020 19:00:00","BZN|PL","Without Sequence","52.26","",""
"17/01/2020 19:00:00 - 17/01/2020 20:00:00","BZN|PL","Without Sequence","47.20","",""
"17/01/2020 20:00:00 - 17/01/2020 21:00:00","BZN|PL","Without Sequence","42.36","",""
"17/01/2020 21:00:00 - 17/01/2020 22:00:00","BZN|PL","Without Sequence","38.31","",""
"17/01/2020 22:00:00 - 17/01/2020 23:00:00","BZN|PL","Without Sequence","35.46","",""
"17/01/2020 23:00:00 - 18/01/2020 00:00:00","BZN|PL","Without Sequence","34.57","",""
"18/01/2020 00:00:00 - 18/01/2020 01:00:00","BZN|PL","Without Sequence","37.47","",""
"18/01/2020 01:00:00 - 18/01/2020 02:00:00","BZN|PL","Without Sequence","37.09","",""
"18/01/2020 02:00:00 - 18/01/2020 03:00:00","BZN|PL","Without Sequence","36.48","",""
"18/01/2020 03:00:00 - 18/01/2020 04:00:00","BZN|PL","Without Sequence","35.85","",""
"18/01/2020 04:00:00 - 18/01/2020 05:00:00","BZN|PL","Without Sequence","36.26","",""
"18/01/2020 05:00:00 - 18/01/2020 06:00:00","BZN|PL","Without Sequence","37.07","",""
"18/01/2020 06:00:00 - 18/01/2020 07:00:00","BZN|PL","Without Sequence","37.60","",""
"18/01/2020 07:00:00 - 18/01/2020 08:00:00","BZN|PL","Without Sequence","44.72","",""
"18/01/2020 08:00:00 - 18/01/2020 09:00:00","BZN|PL","Without Sequence","42.32","",""
"18/01/2020 09:00:00 - 18/01/2020 10:00:00","BZN|PL","Without Sequence","50.21","",""
"18/01/2020 10:00:00 - 18/01/2020 11:00:00","BZN|PL","Without Sequence","54.37","",""
"18/01/2020 11:00:00 - 18/01/2020 12:00:00","BZN|PL","Without Sequence","53.93","",""
"18/01/2020 12:00:00 - 18/01/2020 13:00:00","BZN|PL","Without Sequence","55.90","",""
"18/01/2020 13:00:00 - 18/01/2020 14:00:00","BZN|PL","Without Sequence","56.69","",""
"18/01/2020 14:00:00 - 18/01/2020 15:00:00","BZN|PL","Without Sequence","54.31","",""
"18/01/2020 15:00:00 - 18/01/2020 16:00:00","BZN|PL","Without Sequence","54.29","",""
"18/01/2020 16:00:00 - 18/01/2020 17:00:00","BZN|PL","Without Sequence","57.63","",""
"18/01/2020 17:00:00 - 18/01/2020 18:00:00","BZN|PL","Without Sequence","57.77","",""
"18/01/2020 18:00:00 - 18/01/2020 19:00:00","BZN|PL","Without Sequence","56.02","",""
"18/01/2020 19:00:00 - 18/01/2020 20:00:00","BZN|PL","Without Sequence","56.63","",""
"18/01/2020 20:00:00 - 18/01/2020 21:00:00","BZN|PL","Without Sequence","53.03","",""
"18/01/2020 21:00:00 - 18/01/2020 22:00:00","BZN|PL","Without Sequence","38.76","",""
"18/01/2020 22:00:00 - 18/01/2020 23:00:00","BZN|PL","Without Sequence","37.96","",""
"18/01/2020 23:00:00 - 19/01/2020 00:00:00","BZN|PL","Without Sequence","37.48","",""
"19/01/2020 00:00:00 - 19/01/2020 01:00:00","BZN|PL","Without Sequence","36.83","",""
"19/01/2020 01:00:00 - 19/01/2020 02:00:00","BZN|PL","Without Sequence","35.69","",""
"19/01/2020 02:00:00 - 19/01/2020 03:00:00","BZN|PL","Without Sequence","35.69","",""
"19/01/2020 03:00:00 - 19/01/2020 04:00:00","BZN|PL","Without Sequence","34.58","",""
"19/01/2020 04:00:00 - 19/01/2020 05:00:00","BZN|PL","Without Sequence","34.55","",""
"19/01/2020 05:00:00 - 19/01/2020 06:00:00","BZN|PL","Without Sequence","33.73","",""
"19/01/2020 06:00:00 - 19/01/2020 07:00:00","BZN|PL","Without Sequence","30.92","",""
"19/01/2020 07:00:00 - 19/01/2020 08:00:00","BZN|PL","Without Sequence","33.28","",""
"19/01/2020 08:00:00 - 19/01/2020 09:00:00","BZN|PL","Without Sequence","34.57","",""
"19/01/2020 09:00:00 - 19/01/2020 10:00:00","BZN|PL","Without Sequence","37.97","",""
"19/01/2020 10:00:00 - 19/01/2020 11:00:00","BZN|PL","Without Sequence","41.91","",""
"19/01/2020 11:00:00 - 19/01/2020 12:00:00","BZN|PL","Without Sequence","48.30","",""
"19/01/2020 12:00:00 - 19/01/2020 13:00:00","BZN|PL","Without Sequence","48.56","",""
"19/01/2020 13:00:00 - 19/01/2020 14:00:00","BZN|PL","Without Sequence","48.57","",""
"19/01/2020 14:00:00 - 19/01/2020 15:00:00","BZN|PL","Without Sequence","46.13","",""
"19/01/2020 15:00:00 - 19/01/2020 16:00:00","BZN|PL","Without Sequence","44.73","",""
"19/01/2020 16:00:00 - 19/01/2020 17:00:00","BZN|PL","Without Sequence","51.66","",""
"19/01/2020 17:00:00 - 19/01/2020 18:00:00","BZN|PL","Without Sequence","52.97","",""
"19/01/2020 18:00:00 - 19/01/2020 19:00:00","BZN|PL","Without Sequence","53.14","",""
"19/01/2020 19:00:00 - 19/01/2020 20:00:00","BZN|PL","Without Sequence","53.14","",""
"19/01/2020 20:00:00 - 19/01/2020 21:00:00","BZN|PL","Without Sequence","52.04","",""
"19/01/2020 21:00:00 - 19/01/2020 22:00:00","BZN|PL","Without Sequence","48.10","",""
"19/01/2020 22:00:00 - 19/01/2020 23:00:00","BZN|PL","Without Sequence","37.97","",""
"19/01/2020 23:00:00 - 20/01/2020 00:00:00","BZN|PL","Without Sequence","35.48","",""
"20/01/2020 00:00:00 - 20/01/2020 01:00:00","BZN|PL","Without Sequence","40.12","",""
"20/01/2020 01:00:00 - 20/01/2020 02:00:00","BZN|PL","Without Sequence","40.03","",""
"20/01/2020 02:00:00 - 20/01/2020 03:00:00","BZN|PL","Without Sequence","38.05","",""
"20/01/2020 03:00:00 - 20/01/2020 04:00:00","BZN|PL","Without Sequence","38.06","",""
"20/01/2020 04:00:00 - 20/01/2020 05:00:00","BZN|PL","Without Sequence","40.16","",""
"20/01/2020 05:00:00 - 20/01/2020 06:00:00","BZN|PL","Without Sequence","44.73","",""
"20/01/2020 06:00:00 - 20/01/2020 07:00:00","BZN|PL","Without Sequence","55.77","",""
"20/01/2020 07:00:00 - 20/01/2020 08:00:00","BZN|PL","Without Sequence","58.83","",""
"20/01/2020 08:00:00 - 20/01/2020 09:00:00","BZN|PL","Without Sequence","60.00","",""
"20/01/2020 09:00:00 - 20/01/2020 10:00:00","BZN|PL","Without Sequence","59.80","",""
"20/01/2020 10:00:00 - 20/01/2020 11:00:00","BZN|PL","Without Sequence","59.46","",""
"20/01/2020 11:00:00 - 20/01/2020 12:00:00","BZN|PL","Without Sequence","59.83","",""
"20/01/2020 12:00:00 - 20/01/2020 13:00:00","BZN|PL","Without Sequence","59.20","",""
"20/01/2020 13:00:00 - 20/01/2020 14:00:00","BZN|PL","Without Sequence","59.19","",""
"20/01/2020 14:00:00 - 20/01/2020 15:00:00","BZN|PL","Without Sequence","57.66","",""
"20/01/2020 15:00:00 - 20/01/2020 16:00:00","BZN|PL","Without Sequence","56.16","",""
"20/01/2020 16:00:00 - 20/01/2020 17:00:00","BZN|PL","Without Sequence","58.03","",""
"20/01/2020 17:00:00 - 20/01/2020 18:00:00","BZN|PL","Without Sequence","57.47","",""
"20/01/2020 18:00:00 - 20/01/2020 19:00:00","BZN|PL","Without Sequence","52.97","",""
"20/01/2020 19:00:00 - 20/01/2020 20:00:00","BZN|PL","Without Sequence","52.97","",""
"20/01/2020 20:00:00 - 20/01/2020 21:00:00","BZN|PL","Without Sequence","47.08","",""
"20/01/2020 21:00:00 - 20/01/2020 22:00:00","BZN|PL","Without Sequence","42.39","",""
"20/01/2020 22:00:00 - 20/01/2020 23:00:00","BZN|PL","Without Sequence","48.86","",""
"20/01/2020 23:00:00 - 21/01/2020 00:00:00","BZN|PL","Without Sequence","47.25","",""
"21/01/2020 00:00:00 - 21/01/2020 01:00:00","BZN|PL","Without Sequence","37.97","",""
"21/01/2020 01:00:00 - 21/01/2020 02:00:00","BZN|PL","Without Sequence","35.38","",""
"21/01/2020 02:00:00 - 21/01/2020 03:00:00","BZN|PL","Without Sequence","35.60","",""
"21/01/2020 03:00:00 - 21/01/2020 04:00:00","BZN|PL","Without Sequence","35.07","",""
"21/01/2020 04:00:00 - 21/01/2020 05:00:00","BZN|PL","Without Sequence","35.54","",""
"21/01/2020 05:00:00 - 21/01/2020 06:00:00","BZN|PL","Without Sequence","37.72","",""
"21/01/2020 06:00:00 - 21/01/2020 07:00:00","BZN|PL","Without Sequence","51.81","",""
"21/01/2020 07:00:00 - 21/01/2020 08:00:00","BZN|PL","Without Sequence","54.56","",""
"21/01/2020 08:00:00 - 21/01/2020 09:00:00","BZN|PL","Without Sequence","55.17","",""
"21/01/2020 09:00:00 - 21/01/2020 10:00:00","BZN|PL","Without Sequence","45.95","",""
"21/01/2020 10:00:00 - 21/01/2020 11:00:00","BZN|PL","Without Sequence","43.15","",""
"21/01/2020 11:00:00 - 21/01/2020 12:00:00","BZN|PL","Without Sequence","42.85","",""
"21/01/2020 12:00:00 - 21/01/2020 13:00:00","BZN|PL","Without Sequence","42.55","",""
"21/01/2020 13:00:00 - 21/01/2020 14:00:00","BZN|PL","Without Sequence","42.38","",""
"21/01/2020 14:00:00 - 21/01/2020 15:00:00","BZN|PL","Without Sequence","42.50","",""
"21/01/2020 15:00:00 - 21/01/2020 16:00:00","BZN|PL","Without Sequence","42.08","",""
"21/01/2020 16:00:00 - 21/01/2020 17:00:00","BZN|PL","Without Sequence","50.04","",""
"21/01/2020 17:00:00 - 21/01/2020 18:00:00","BZN|PL","Without Sequence","58.36","",""
"21/01/2020 18:00:00 - 21/01/2020 19:00:00","BZN|PL","Without Sequence","58.18","",""
"21/01/2020 19:00:00 - 21/01/2020 20:00:00","BZN|PL","Without Sequence","53.79","",""
"21/01/2020 20:00:00 - 21/01/2020 21:00:00","BZN|PL","Without Sequence","47.58","",""
"21/01/2020 21:00:00 - 21/01/2020 22:00:00","BZN|PL","Without Sequence","42.23","",""
"21/01/2020 22:00:00 - 21/01/2020 23:00:00","BZN|PL","Without Sequence","48.39","",""
"21/01/2020 23:00:00 - 22/01/2020 00:00:00","BZN|PL","Without Sequence","41.47","",""
"22/01/2020 00:00:00 - 22/01/2020 01:00:00","BZN|PL","Without Sequence","35.54","",""
"22/01/2020 01:00:00 - 22/01/2020 02:00:00","BZN|PL","Without Sequence","33.46","",""
"22/01/2020 02:00:00 - 22/01/2020 03:00:00","BZN|PL","Without Sequence","30.63","",""
"22/01/2020 03:00:00 - 22/01/2020 04:00:00","BZN|PL","Without Sequence","32.89","",""
"22/01/2020 04:00:00 - 22/01/2020 05:00:00","BZN|PL","Without Sequence","32.50","",""
"22/01/2020 05:00:00 - 22/01/2020 06:00:00","BZN|PL","Without Sequence","34.99","",""
"22/01/2020 06:00:00 - 22/01/2020 07:00:00","BZN|PL","Without Sequence","48.54","",""
"22/01/2020 07:00:00 - 22/01/2020 08:00:00","BZN|PL","Without Sequence","49.66","",""
"22/01/2020 08:00:00 - 22/01/2020 09:00:00","BZN|PL","Without Sequence","54.28","",""
"22/01/2020 09:00:00 - 22/01/2020 10:00:00","BZN|PL","Without Sequence","51.78","",""
"22/01/2020 10:00:00 - 22/01/2020 11:00:00","BZN|PL","Without Sequence","47.26","",""
"22/01/2020 11:00:00 - 22/01/2020 12:00:00","BZN|PL","Without Sequence","49.45","",""
"22/01/2020 12:00:00 - 22/01/2020 13:00:00","BZN|PL","Without Sequence","49.49","",""
"22/01/2020 13:00:00 - 22/01/2020 14:00:00","BZN|PL","Without Sequence","49.59","",""
"22/01/2020 14:00:00 - 22/01/2020 15:00:00","BZN|PL","Without Sequence","48.24","",""
"22/01/2020 15:00:00 - 22/01/2020 16:00:00","BZN|PL","Without Sequence","51.14","",""
"22/01/2020 16:00:00 - 22/01/2020 17:00:00","BZN|PL","Without Sequence","54.29","",""
"22/01/2020 17:00:00 - 22/01/2020 18:00:00","BZN|PL","Without Sequence","60.58","",""
"22/01/2020 18:00:00 - 22/01/2020 19:00:00","BZN|PL","Without Sequence","63.53","",""
"22/01/2020 19:00:00 - 22/01/2020 20:00:00","BZN|PL","Without Sequence","57.95","",""
